date,hour,slug,yes_token,no_token,utc_time
2025-11-22,11pm,bitcoin-up-or-down-november-22-11pm-et,89135260756160577322858844984397559152150760195418950507538573185644524512205,60231860492024371719893553234918754945906301765106180840734164736317474113385,2025-11-23T04:00:00Z
2025-11-23,12am,bitcoin-up-or-down-november-23-12am-et,73302881069072561477173251255213432047659499008293069145068592831090612799606,62356467054539157305424592169902229332918392942916589300868471465165854268349,2025-11-23T05:00:00Z
2025-11-23,1am,bitcoin-up-or-down-november-23-1am-et,100323289525651970698797186214754126916771431230518370869136594473608225642867,37000182855670093945024802164520414071662477979491052435118411962382992721410,2025-11-23T06:00:00Z
2025-11-23,2am,bitcoin-up-or-down-november-23-2am-et,59255317027617423445670088773771127287007009346337268535801940690167049764320,68866498603628637764466898659414546750617154282965928846389801634222026305539,2025-11-23T07:00:00Z
2025-11-23,3am,bitcoin-up-or-down-november-23-3am-et,11917526387276597475448007198033203268090678143473995846973012838967272089399,2648985465188233724488034033171085689747261083502342484413784893573865776784,2025-11-23T08:00:00Z
2025-11-23,4am,bitcoin-up-or-down-november-23-4am-et,113763594379575357414732237734309514049965474801650771944339327343240648130311,77510348463833148112317354268342372311724196688877801384115237805929307161025,2025-11-23T09:00:00Z
2025-11-23,5am,bitcoin-up-or-down-november-23-5am-et,80892272885153144637930558568915483796246961775898249191779798132423338736619,36277449476783573364684697550023534671207322749429483529751925586662009738270,2025-11-23T10:00:00Z
2025-11-23,6am,bitcoin-up-or-down-november-23-6am-et,77461907431787347808605793490557139531384332786986644856910660355814284011857,9771588224761754364169286985460035276690297115120964189775639971442536893741,2025-11-23T11:00:00Z
2025-11-23,7am,bitcoin-up-or-down-november-23-7am-et,110777820076323429121801027524316259564996966851267562804313818031432280459969,56261036304211052652090345030647762232377236469785773262100408170991959503349,2025-11-23T12:00:00Z
2025-11-23,8am,bitcoin-up-or-down-november-23-8am-et,101428180410837861203382039413491565774579473522717534144852301016260962440214,17644436385183610292607679415311473548697850426587479112104248535904756828925,2025-11-23T13:00:00Z
2025-11-23,9am,bitcoin-up-or-down-november-23-9am-et,13237669722821422627503357149320990106131663790002587951149788600272623993051,84827285655903342740067413478342830817616352058519374584515785886306758425203,2025-11-23T14:00:00Z
2025-11-23,10am,bitcoin-up-or-down-november-23-10am-et,75419316347457916629985467091110773118735877294248968483860197555061865216970,10719281803068188593140111002725350500874684325026839969602241960479472570086,2025-11-23T15:00:00Z
2025-11-23,11am,bitcoin-up-or-down-november-23-11am-et,96984989164900161173891235596927310295230357653488610141143149938335237853447,96811683880844149696098218298351712013673162588671843018477932242092624635398,2025-11-23T16:00:00Z
2025-11-23,12pm,bitcoin-up-or-down-november-23-12pm-et,31054514826950473418101215308656750856351358874978792101695706056240745477964,47142014947079489911231980437175390779176945673713909089500500631189646440872,2025-11-23T17:00:00Z
2025-11-23,1pm,bitcoin-up-or-down-november-23-1pm-et,29882551635888620255911059959695038722212537214941940586972130499591673313,107577719166404166437811539768264092667808332075440720158061835924507121390333,2025-11-23T18:00:00Z
2025-11-23,2pm,bitcoin-up-or-down-november-23-2pm-et,44978091658703128631003989179458347915624069681532157718349520617954873179207,68173253515478525613451994110604109052279940952706767018694386711092541803919,2025-11-23T19:00:00Z
2025-11-23,3pm,bitcoin-up-or-down-november-23-3pm-et,21528109357826771187591889610398083950010586898545191100990256934955788697493,22137886691452214514208879922487483948840372540156124329419806286910226245242,2025-11-23T20:00:00Z
2025-11-23,4pm,bitcoin-up-or-down-november-23-4pm-et,13233641532138775020639371908116818011806115176263019314217620946938412978629,20809546476104526379820294159952351782629606497438910879699241345763801695826,2025-11-23T21:00:00Z
2025-11-23,5pm,bitcoin-up-or-down-november-23-5pm-et,100552657473047911958885390486514972059020478934679261174264337224855262285288,97053429058043845228544106688323225678301888845605306566468088984540207777356,2025-11-23T22:00:00Z
2025-11-23,6pm,bitcoin-up-or-down-november-23-6pm-et,56871463200237700614813712740092710581926829282847044113506653234202330377276,15515524133924630755305039523190206839108677851298827636681645002176271996263,2025-11-23T23:00:00Z
2025-11-23,7pm,bitcoin-up-or-down-november-23-7pm-et,40360687013238570078036869994363109607888610733880733280326074877646229373133,82869407403884281406904538716346045889910430079795319689310791410150689105943,2025-11-24T00:00:00Z
2025-11-23,8pm,bitcoin-up-or-down-november-23-8pm-et,41041593392222245444117325722852041953698384354339070404902159165108812527228,1766470442256251877067409077940134514496213988692499514417625320740727329,2025-11-24T01:00:00Z
2025-11-23,9pm,bitcoin-up-or-down-november-23-9pm-et,41043919459669545813790164418216424433683141502078039774911548392846330336641,99593371137780372593704839338659592861147802581084346681212289798519043304554,2025-11-24T02:00:00Z
2025-11-23,10pm,bitcoin-up-or-down-november-23-10pm-et,48206135715120697988612064487423780451205127738516880802317719433854325479727,101503005561581084456116332529900700990482743479650251454556321572080495992637,2025-11-24T03:00:00Z
2025-11-23,11pm,bitcoin-up-or-down-november-23-11pm-et,87341509449505642165561220234760930204597990854961311221917321032465022744613,35963275622912672409858497226997000956654437191659295724993604234600924129285,2025-11-24T04:00:00Z
2025-11-24,12am,bitcoin-up-or-down-november-24-12am-et,36732970792396920572669280380634129719017737306180771832751271456104196112762,55621745954101896639566602514795884123237371855518360730351278224302524616703,2025-11-24T05:00:00Z
2025-11-24,1am,bitcoin-up-or-down-november-24-1am-et,73776174713724212520260836574527557537799904787820676474320202977677933337538,110693729240088994782978131134446334385926436749569325646427016454379210622141,2025-11-24T06:00:00Z
2025-11-24,2am,bitcoin-up-or-down-november-24-2am-et,6983485749495852860912748581988845697540980058419205251128960727958342956072,19147471355060610569634991551875474387692936097262902992236748956503647443316,2025-11-24T07:00:00Z
2025-11-24,3am,bitcoin-up-or-down-november-24-3am-et,67105666958064952080285170694715864002508959472635118664134161369807293570262,115219848703528860679941263986773740117406606983984661091075266158876682905562,2025-11-24T08:00:00Z
2025-11-24,4am,bitcoin-up-or-down-november-24-4am-et,22349269771353282317907264401858807666337965767391185614027708877962228355561,2739110678745165565256116155108361825792364976142807285838094151657774007689,2025-11-24T09:00:00Z
2025-11-24,5am,bitcoin-up-or-down-november-24-5am-et,16034311523583571297737503317357836507598648968651009215626141823245151073446,63997353221748663388116917148502536853746225487730387066778043190595319051944,2025-11-24T10:00:00Z
2025-11-24,6am,bitcoin-up-or-down-november-24-6am-et,97372391996164564141557946846589502054583445175883697304732243960171502818991,15953358937424545500091239676774682940540866485213863977893641503821427949933,2025-11-24T11:00:00Z
2025-11-24,7am,bitcoin-up-or-down-november-24-7am-et,87335278349008781363177223004246150767418898409309442959169561701116913360021,89348385738157202340749536332612572728928810753131414943319186080863762320577,2025-11-24T12:00:00Z
2025-11-24,8am,bitcoin-up-or-down-november-24-8am-et,54108714653829369045454487570207338534717275331535135378870389128176090003164,75722033292399029087482945882239463499618137514426716364301366329109853433333,2025-11-24T13:00:00Z
2025-11-24,9am,bitcoin-up-or-down-november-24-9am-et,20219771924343842289103324637840111164930061648495617358404586167519845594677,49273135284780388321629646272409050408399345610297316094875508874892614426610,2025-11-24T14:00:00Z
2025-11-24,10am,bitcoin-up-or-down-november-24-10am-et,3708041258119009871721142353280696718501119646930854377700686723763963976883,38116744181258430145173859046538009645520337681437662206704422969299755638542,2025-11-24T15:00:00Z
2025-11-24,11am,bitcoin-up-or-down-november-24-11am-et,32896755127375890645328377411441815751339729571142383381641996856180200412815,25047205119416028442330731827679304693907062850842060300623177994499168971792,2025-11-24T16:00:00Z
2025-11-24,12pm,bitcoin-up-or-down-november-24-12pm-et,96886524793501521029065258287855894552402454765063929267049292545388459713852,86689865811859854392885499258280622314942399356481291030908535822825904045225,2025-11-24T17:00:00Z
2025-11-24,1pm,bitcoin-up-or-down-november-24-1pm-et,93377531177849552726790139544694492517252921916877880361146053852854673310777,73857908881375979508259650653155248679977630938109526612333599515884491675316,2025-11-24T18:00:00Z
2025-11-24,2pm,bitcoin-up-or-down-november-24-2pm-et,23144470785843428732273100044473317185465479697066811090900904867541056532230,5270197379155835609888167888644729164234512180695086252268916327112042846092,2025-11-24T19:00:00Z
2025-11-24,3pm,bitcoin-up-or-down-november-24-3pm-et,61941499439973674921601197773421409003854949192628215703889986669569222399711,104009430564203058908115973522091435723415208311353474174649957342942151139758,2025-11-24T20:00:00Z
2025-11-24,4pm,bitcoin-up-or-down-november-24-4pm-et,87640618271849058987936612426037059413977102361529104100305146516494993199344,65680096184674737411091294811067895513673133969515705356610679827635300263601,2025-11-24T21:00:00Z
2025-11-24,5pm,bitcoin-up-or-down-november-24-5pm-et,51882398627329784753895376834312757638385571790438643170824208522689616045094,72367035049530274016427894948975790128116423958635562249325704538276044732094,2025-11-24T22:00:00Z
2025-11-24,6pm,bitcoin-up-or-down-november-24-6pm-et,7812502327719413582786546745087879854420413607055530850449270000019104990810,28266628183950905051413222513116709009583055590415384357016957452655047428669,2025-11-24T23:00:00Z
2025-11-24,7pm,bitcoin-up-or-down-november-24-7pm-et,73582103130145194955411116944642265480585714053172913321810449721372575060610,42142069936428940513391875114483631632496260590182669437175309875062014422687,2025-11-25T00:00:00Z
2025-11-24,8pm,bitcoin-up-or-down-november-24-8pm-et,45684078000883771488316294342216994981655895293567746559292244632394995225579,93943091006301851953258630496399852302132411193867980859645435604890821198208,2025-11-25T01:00:00Z
2025-11-24,9pm,bitcoin-up-or-down-november-24-9pm-et,72347804703863285821341627989077522185242868116271018993233973715367506911382,46280137558848668943828817443117103601480418053332819084291063304071558744047,2025-11-25T02:00:00Z
2025-11-24,10pm,bitcoin-up-or-down-november-24-10pm-et,16710186529542377848089441909962470958693391718727082645983286371216368209385,80044580918630312311401840301376155778135951908035487438257279857441986338619,2025-11-25T03:00:00Z
2025-11-24,11pm,bitcoin-up-or-down-november-24-11pm-et,49487576375209662489709266260601529455271240020920637312244398314648154380601,13238948517269347947221071863303756108107416467036873432946923951669440502929,2025-11-25T04:00:00Z
2025-11-25,12am,bitcoin-up-or-down-november-25-12am-et,44547517581422985006252753977877338689571683113809959599911706438640629363938,89409311013434985726910236779526604529351358264925296211885851066633984360118,2025-11-25T05:00:00Z
2025-11-25,1am,bitcoin-up-or-down-november-25-1am-et,62050033856158872471991763776850273378107804893575223108860939472559869229484,64963434939247204755281922303017423353218751669366399627055961833394913056427,2025-11-25T06:00:00Z
2025-11-25,2am,bitcoin-up-or-down-november-25-2am-et,100927820492412432121509454362519964415611228135550314103108658819526030546627,97742703039907341133611410045836553815108285825376993670923921453077267341106,2025-11-25T07:00:00Z
2025-11-25,3am,bitcoin-up-or-down-november-25-3am-et,45219904745386387332520508851959666826133487575092491321233455561695794142895,82210374488348661568193688160688967507528333719152346732780466937569280453400,2025-11-25T08:00:00Z
2025-11-25,4am,bitcoin-up-or-down-november-25-4am-et,81680656149841960101035683419513225995938848285482185387790182796453158802105,75749945307093464628794232255727269804248615452887716714775187908674464773751,2025-11-25T09:00:00Z
2025-11-25,5am,bitcoin-up-or-down-november-25-5am-et,66026076949218420315156086682125605832889398123309058244027866403964210453452,89125469285030134815075582901146541626242193766961849473078718223713332360274,2025-11-25T10:00:00Z
2025-11-25,6am,bitcoin-up-or-down-november-25-6am-et,78883931881365429886069335717722522351974241160255381821731514169805953559738,113395775014896486548712229208215388261419465840029004021435672100752026485117,2025-11-25T11:00:00Z
2025-11-25,7am,bitcoin-up-or-down-november-25-7am-et,100328480030716372435950019964119396318448676016544580266166657389664644146697,69703899475812234676680570037514393378751174364176620888000015628099669760704,2025-11-25T12:00:00Z
2025-11-25,8am,bitcoin-up-or-down-november-25-8am-et,40542806226062179169751472601961153231241942126357952049936798585683474561219,113973795121832791744808379476316965242107260434386075845071210287874169074314,2025-11-25T13:00:00Z
2025-11-25,9am,bitcoin-up-or-down-november-25-9am-et,75522055621213370430158619891113945000060574635942736399454682069269445274364,53236258949393935265322844720772462292535968877335306760676901562882101591744,2025-11-25T14:00:00Z
2025-11-25,10am,bitcoin-up-or-down-november-25-10am-et,4602681631927217282463628501176624233743526554796225809737091140640807285393,58590615335988972829192472445078454594829387029108743039700807899061862599681,2025-11-25T15:00:00Z
2025-11-25,11am,bitcoin-up-or-down-november-25-11am-et,17219760803951251478626872139005941264010491658488022097002308589973115155465,93243866832426216563971370271792462629940550772985355804215112607998992642505,2025-11-25T16:00:00Z
2025-11-25,12pm,bitcoin-up-or-down-november-25-12pm-et,12873189619748701243087864122739954362609596869781687411687240680180740486599,112530612303618545434708627921108462011723313083815701905166863220888226436779,2025-11-25T17:00:00Z
2025-11-25,1pm,bitcoin-up-or-down-november-25-1pm-et,67330613067519072277472369333514912529541081923445809646011087082157695045993,56579828418908505637727924045460091983016812280436548992123371003599713164842,2025-11-25T18:00:00Z
2025-11-25,2pm,bitcoin-up-or-down-november-25-2pm-et,50739887940803579760700582541859442596805431973824043327581268414709359334719,25093698764435640287193304382120099140714953893606717767813839648718777352480,2025-11-25T19:00:00Z
2025-11-25,3pm,bitcoin-up-or-down-november-25-3pm-et,77486158271921443114192960832095898039965534439824683561279181924395701673767,108315598634737493590826651584021262950677005928435286147607745996000153940838,2025-11-25T20:00:00Z
2025-11-25,4pm,bitcoin-up-or-down-november-25-4pm-et,23812485752729781745976546338057476584813594250309817123922178089729139356181,82564630911096092553470265347004734816286300037438116473018530839735142153383,2025-11-25T21:00:00Z
2025-11-25,5pm,bitcoin-up-or-down-november-25-5pm-et,40174628553054513336184090025522657687123133009751011202737258401033075464256,40874824851213901692447203045807652888425235026677182055829846299570363467747,2025-11-25T22:00:00Z
2025-11-25,6pm,bitcoin-up-or-down-november-25-6pm-et,12592220116430497375880800878504795197521514686481380670678032921043141525588,89259878274600412294992231759033973948175907794626251210947503110895866099766,2025-11-25T23:00:00Z
2025-11-25,7pm,bitcoin-up-or-down-november-25-7pm-et,5776410228013086689764175169220921529601705252625809522947233074529365475966,71243691043351633194226139344053682581953056812189627582945985427241205788669,2025-11-26T00:00:00Z
2025-11-25,8pm,bitcoin-up-or-down-november-25-8pm-et,52207419466567381921038853412209669293303920161967929902625639881296970132448,43903396213878751518915859411137000304227078295487156166319920710083517796665,2025-11-26T01:00:00Z
2025-11-25,9pm,bitcoin-up-or-down-november-25-9pm-et,44647092937619530637144375380806629348106869938630734890151925712335637435663,57423851246685315735420153178297073215995264233197246305946307302392031535064,2025-11-26T02:00:00Z
2025-11-25,10pm,bitcoin-up-or-down-november-25-10pm-et,28180751864574425323186591489769575957334260793815615935740682539906158535553,16209407174454973285693051126740034897915322621606807640109056583117926560826,2025-11-26T03:00:00Z
2025-11-25,11pm,bitcoin-up-or-down-november-25-11pm-et,52691010226044500961185771127482938830647183706925185900499830241658807054295,8496936324977375843730406077597528312674107715054184159717941493264274694391,2025-11-26T04:00:00Z
2025-11-26,12am,bitcoin-up-or-down-november-26-12am-et,100342479973918596744407578433888589059124974821689312257868050720647853615662,71259683188684362554132052644998220174334930777720609227771357062044509547966,2025-11-26T05:00:00Z
2025-11-26,1am,bitcoin-up-or-down-november-26-1am-et,112323578644749639374872785551159634267031822437107840711925887202272816226481,57439397617368208485433173534190797777750768824404073915099749896425199810730,2025-11-26T06:00:00Z
2025-11-26,2am,bitcoin-up-or-down-november-26-2am-et,76507049174763881584244776275021788200554368864993850871549828474334372111871,21249060017909298336624705039955345368679489288764085213651473106274044029397,2025-11-26T07:00:00Z
2025-11-26,3am,bitcoin-up-or-down-november-26-3am-et,84990354509823886060366232904572065921237611525970910887607388712999103472497,59945456492389084755026837276945391285633130583736952163767293261096719724988,2025-11-26T08:00:00Z
2025-11-26,4am,bitcoin-up-or-down-november-26-4am-et,76454601443984274882739578336677040429136934879839994764616565097042633169787,1734110764927346544070422345084485717932095739767793293729640711993823053872,2025-11-26T09:00:00Z
2025-11-26,5am,bitcoin-up-or-down-november-26-5am-et,86242359506236599233151741408100897991385393505493343384770137412781084561463,25920251031756697789069274889129221812345822441057629566866340351857109600134,2025-11-26T10:00:00Z
2025-11-26,6am,bitcoin-up-or-down-november-26-6am-et,6474110742785245348840281035255864968122361833603682695861643300996219075390,73498967338133453134268845854747518936465871512839134987550138426205974304793,2025-11-26T11:00:00Z
2025-11-26,7am,bitcoin-up-or-down-november-26-7am-et,98673957231582675318941987971073846538106217785855544151857074235032983335538,108993054670612287077156563006455306252983363451211519472842380281128082537149,2025-11-26T12:00:00Z
2025-11-26,8am,bitcoin-up-or-down-november-26-8am-et,45335826561004310104126885127290547936618188416232345469627508769745322540181,99560258676434782358273228061745724455205334763560827352690317820312539536604,2025-11-26T13:00:00Z
2025-11-26,9am,bitcoin-up-or-down-november-26-9am-et,329518421016380566903282272761043956708145682629034630386283344596980688980,108086122140157918504711613102418161423071535572275250113284032599558864399517,2025-11-26T14:00:00Z
2025-11-26,10am,bitcoin-up-or-down-november-26-10am-et,29256267319402177282052843985589997827327250223298056358725973165918114323365,29489966799522760791058545837243988454295512206754038368463213804134860268890,2025-11-26T15:00:00Z
2025-11-26,11am,bitcoin-up-or-down-november-26-11am-et,4116289662239764211579750176772867403369580712337665590256213363986287924834,84715271185554397384712317389676685660077543394312680432679158789848645919767,2025-11-26T16:00:00Z
2025-11-26,12pm,bitcoin-up-or-down-november-26-12pm-et,31186707883460910172995439496262095035214712665607345641225037274512142029481,52465295093337569228133106548262851515130703542697098807836580136924746181179,2025-11-26T17:00:00Z
2025-11-26,1pm,bitcoin-up-or-down-november-26-1pm-et,52263594231171219818051663154172105025312289713497620326315087150070803696335,20170247374585958942990232552793953707340185660949836409304588974979908211640,2025-11-26T18:00:00Z
2025-11-26,2pm,bitcoin-up-or-down-november-26-2pm-et,97191018598436233690944624699734850884489453376176887951445448587044637762735,50068003422720536960308960786759529901832252720324136414021344544286831897059,2025-11-26T19:00:00Z
2025-11-26,3pm,bitcoin-up-or-down-november-26-3pm-et,32880215515064784998366723141579837987062794987092518144918379711641232709196,67433268546257526262587565901603170525937363100573247464823392814936881042353,2025-11-26T20:00:00Z
2025-11-26,4pm,bitcoin-up-or-down-november-26-4pm-et,75980509997631617968374031632778948582891534220405112597797027833006952551557,60320704972550453094053609535078022755993898697603869663968449700476809350048,2025-11-26T21:00:00Z
2025-11-26,5pm,bitcoin-up-or-down-november-26-5pm-et,28834397376842069238210095844919374378058015141223442060334521271598536535573,78922122660776372420275564950859005470567179753580522449108653642129012155421,2025-11-26T22:00:00Z
2025-11-26,6pm,bitcoin-up-or-down-november-26-6pm-et,37432626276967116195674479478949663842860360562611439695958967111654357570374,67271049813322344878446641514406086515597893289474501767856060961357939109956,2025-11-26T23:00:00Z
2025-11-26,7pm,bitcoin-up-or-down-november-26-7pm-et,51109922833335533987251397865318085588785740385662610566798420489065340906723,74711415213905432728834766890350433812951892650332281804664256821330083919905,2025-11-27T00:00:00Z
2025-11-26,8pm,bitcoin-up-or-down-november-26-8pm-et,24125045118260757588951067487079538955159407009881915270096103014730133098362,60994428050914248548420114666356979843547247639592230376613799354440332791205,2025-11-27T01:00:00Z
2025-11-26,9pm,bitcoin-up-or-down-november-26-9pm-et,24721849553292372191537200750368596513330901226517597517034941726582101609323,81961945508854547301197821136000034091320038559384043303880807161871549911626,2025-11-27T02:00:00Z
2025-11-26,10pm,bitcoin-up-or-down-november-26-10pm-et,93439433386291004961916453416826449800816321078329141487378020593452057964746,14030608643984615204987965749686641660633559631817063993689029597141138998972,2025-11-27T03:00:00Z
2025-11-26,11pm,bitcoin-up-or-down-november-26-11pm-et,99819517349599346917093455295870815447580690032645074425670876098171503786845,94385694305025006183131347893468889039000301007380399172292339711734390718792,2025-11-27T04:00:00Z
2025-11-27,12am,bitcoin-up-or-down-november-27-12am-et,15685414588227504543432589275657738276341136774812814463714075448798523263967,83208867721763605855324485957323830692135292492332840329394472439968094386380,2025-11-27T05:00:00Z
2025-11-27,1am,bitcoin-up-or-down-november-27-1am-et,77588852000354082721132257926599443262726123660678342935565360736400405089166,42046040957438057100310558791256127967070054627121450124535982396913441611698,2025-11-27T06:00:00Z
2025-11-27,2am,bitcoin-up-or-down-november-27-2am-et,34032263580925483979126716942792050557190824215570759591156212079019672572713,46832409272642444787058551862785904590299128839915797599384850289113672334586,2025-11-27T07:00:00Z
2025-11-27,3am,bitcoin-up-or-down-november-27-3am-et,26909837181293149783146926315419724585235054404512418809276015291958780230825,84081651996853664697414644327951538928286839633227644943627366541254596432744,2025-11-27T08:00:00Z
2025-11-27,4am,bitcoin-up-or-down-november-27-4am-et,20844739601214865500839218990696798821446929637313974606499460895077584123005,76960148472044596199113649179146873498045257716284387325944366878699642451049,2025-11-27T09:00:00Z
2025-11-27,5am,bitcoin-up-or-down-november-27-5am-et,23510554283237733354479782526410280309131799813273303125921767348962061189595,5450482214666131015070104290116920745367549913974035624432871001784230852743,2025-11-27T10:00:00Z
2025-11-27,6am,bitcoin-up-or-down-november-27-6am-et,22698390986581760666849517180903985413024142102422682405451053153877610439666,112516069713057433068646597095913032702689989864495913786007673747406227443424,2025-11-27T11:00:00Z
2025-11-27,7am,bitcoin-up-or-down-november-27-7am-et,28936590647199035575134759859397666022293707798012614757999548006994968451479,113065344956853281238120975975278538401942455005366430614754332804718429679114,2025-11-27T12:00:00Z
2025-11-27,8am,bitcoin-up-or-down-november-27-8am-et,114386035269059013175328986681687322850910950888863602468352058920382513216522,66213045749785985066055087360354988327761442881698685781372352412451078947411,2025-11-27T13:00:00Z
2025-11-27,9am,bitcoin-up-or-down-november-27-9am-et,69884344496877418776048726922627463510346541473587724547428758319288014613985,72534264813590270484520124107732114088971522280348831972020657390793951523014,2025-11-27T14:00:00Z
2025-11-27,10am,bitcoin-up-or-down-november-27-10am-et,68409597595311338290969796970242842301904617534109626816801973901692249693429,71485240152744074016227461042750322725734968109600840179288770905798135600141,2025-11-27T15:00:00Z
2025-11-27,11am,bitcoin-up-or-down-november-27-11am-et,30246534059929639954457005108417495974777226021633031652247910728302056491559,17612111487937353635219563276639658449283156927827307399698038050266602039772,2025-11-27T16:00:00Z
2025-11-27,12pm,bitcoin-up-or-down-november-27-12pm-et,66767192345500366317327260825732559243334473340978368971682699028517732070870,77667852155569204787260480103483428010518551668137998977692147415158374563975,2025-11-27T17:00:00Z
2025-11-27,1pm,bitcoin-up-or-down-november-27-1pm-et,9933950360747637031145555600831910629861267924784145861911542872767479222491,68875199858177088455687777890371744651287322929876721080182065685184962214208,2025-11-27T18:00:00Z
2025-11-27,2pm,bitcoin-up-or-down-november-27-2pm-et,97363386097795743259869678564252955512233011824024063453883355723713172563997,17158211903549264005604408093630454185316073394294352963704307047286933045928,2025-11-27T19:00:00Z
2025-11-27,3pm,bitcoin-up-or-down-november-27-3pm-et,55146770499940683149325349918626715348488978284821310328975083403436684414680,33673249223821435770590088168471596473027575937002810893673890841962172784166,2025-11-27T20:00:00Z
2025-11-27,4pm,bitcoin-up-or-down-november-27-4pm-et,72854103310249007443312544424401410854416913989593940129883894441750744154880,5626172523471490789627839861021051211074267582389846847951909717985889259496,2025-11-27T21:00:00Z
2025-11-27,5pm,bitcoin-up-or-down-november-27-5pm-et,18154112556933691091181265608153329135218491138775906283614021509158180679197,564728465740102847551150006604712772330212032162133606672442032028467346102,2025-11-27T22:00:00Z
2025-11-27,6pm,bitcoin-up-or-down-november-27-6pm-et,58612139437993826209570734529916859530485826666889504547870202372690820023722,102798184478676529395884979847900016026457048379114570305711155298365395562774,2025-11-27T23:00:00Z
2025-11-27,7pm,bitcoin-up-or-down-november-27-7pm-et,33624451777802304683265984165428185573553129116331886526168183094779178712748,14130324851381870444151679977565466375003926662600643055469609302507337157101,2025-11-28T00:00:00Z
2025-11-27,8pm,bitcoin-up-or-down-november-27-8pm-et,93495639953227489192824867945828637325588913869261878250315992173062037756320,102724921580705608588588061617689395311658081993883141903986889694156348030385,2025-11-28T01:00:00Z
2025-11-27,9pm,bitcoin-up-or-down-november-27-9pm-et,3640318091825947028331828306357890284748242672923542425750488828559253654291,93955476372684524007105302245927374296384059478660834483928987861410059908559,2025-11-28T02:00:00Z
2025-11-27,10pm,bitcoin-up-or-down-november-27-10pm-et,6633624132078515742260042220367531375512564744682047696675669740429896856041,3523641181448375429972250351415778675656418182519581508446996446633123213254,2025-11-28T03:00:00Z
2025-11-27,11pm,bitcoin-up-or-down-november-27-11pm-et,687887221775126935983348604605345663335776252519626360769766145999125512247,29605952670462558242562815853196141261251467404753531540268676879678903621376,2025-11-28T04:00:00Z
2025-11-28,12am,bitcoin-up-or-down-november-28-12am-et,28350486160035899711033808251048512222307943303195396472448700622978176300725,45868003175677551442170072583896704145472852847251652214388988452316892123346,2025-11-28T05:00:00Z
2025-11-28,1am,bitcoin-up-or-down-november-28-1am-et,107909407505097972011130462298458362806462462643219319950830566595509379090638,32374450197461072679680145922997502971961692576378791640991891809006437975066,2025-11-28T06:00:00Z
2025-11-28,2am,bitcoin-up-or-down-november-28-2am-et,67411578996381052499584007568982110496252814664145777038019199865036613029614,23930450109365201236019453538284862775106005910204921762940189824059839816041,2025-11-28T07:00:00Z
2025-11-28,3am,bitcoin-up-or-down-november-28-3am-et,32188261368755605028254726683282788117486304195682176441168038716059969801840,41408914095448548501405316109372623194662693875119149941736505144140552832345,2025-11-28T08:00:00Z
2025-11-28,4am,bitcoin-up-or-down-november-28-4am-et,63547238445369467967466457363069819456407952937512649939113833586461926465140,49458787922848760831936294664488332736481750681691304111685239187459979897672,2025-11-28T09:00:00Z
2025-11-28,5am,bitcoin-up-or-down-november-28-5am-et,61422500651895119293596537832238290284520155234847950260122608878321088964469,5092908519109017855437338896849274451277131874333919899278557109320303694332,2025-11-28T10:00:00Z
2025-11-28,6am,bitcoin-up-or-down-november-28-6am-et,22824730634031709195239555119650701913016790636605467789286524977266818695,86333378020573555575898899895829965187251824722466703291524642332774357016978,2025-11-28T11:00:00Z
2025-11-28,7am,bitcoin-up-or-down-november-28-7am-et,78882439256832764980332921517842848603025093042290330507770342045529999224769,37793839186588887730850210715098878576240170019236648181896505154110996723289,2025-11-28T12:00:00Z
2025-11-28,8am,bitcoin-up-or-down-november-28-8am-et,20800647823681839739784359923418212455723713864677243476182476859781501984465,81572333799731356096783209511417417181710902711127524110502362797513034092499,2025-11-28T13:00:00Z
2025-11-28,9am,bitcoin-up-or-down-november-28-9am-et,24472098085842213850905175292710992953447878270663705310230570104616878208369,110303014999437845705484597021221981182223458935786298292011711764106748261123,2025-11-28T14:00:00Z
2025-11-28,10am,bitcoin-up-or-down-november-28-10am-et,5583250120460872483576707146160229989481484891019895956487549878129573401082,33939997693819507024125189234929901973280747119697493478460032585550450469247,2025-11-28T15:00:00Z
2025-11-28,11am,bitcoin-up-or-down-november-28-11am-et,69837454852690792003585958927056409432379723636778349511619533039130541807251,111522008119031243789226670626536522339345093438944731205628461166142622968163,2025-11-28T16:00:00Z
2025-11-28,12pm,bitcoin-up-or-down-november-28-12pm-et,23726565522437076121022119799601914318459334194711125817737622870062376560566,5378025318007514759147626977034394050654474644439909084771148451116644489520,2025-11-28T17:00:00Z
2025-11-28,1pm,bitcoin-up-or-down-november-28-1pm-et,66879542545283181110495344857166976890649958093462324576136176702727290851630,65745388852159546444187798110316511100243485191993581440393675509006819422968,2025-11-28T18:00:00Z
2025-11-28,2pm,bitcoin-up-or-down-november-28-2pm-et,70893579479667367516205725630287750125635983630964852565838419462193953569530,18696240567457384693125938465948764965268951905527819882548498052356230799254,2025-11-28T19:00:00Z
2025-11-28,3pm,bitcoin-up-or-down-november-28-3pm-et,59207484850490007188625916814470116251838265420366463633328493119962761885657,27972108814632723841715985613808525699842843680371755213290463813279772044664,2025-11-28T20:00:00Z
2025-11-28,4pm,bitcoin-up-or-down-november-28-4pm-et,55258998884707574665068047707476674013921498591284262099633940001260336738302,83846535610378889905251354745546561925617827627764959564971128071723640936537,2025-11-28T21:00:00Z
